genreA,genreB,genreC,movie
animation,comedy drama,fantasy,Brave (2012)
animation,comedy drama,fantasy,Pocahontas (1995)
animation,comedy drama,fantasy,Help! I'm A Fish (2001)
animation,comedy drama,fantasy,"Princess and the Frog, The (2009)"
animation,comedy drama,fantasy,Beauty and the Beast (1991)
animation,comedy drama,fantasy,Anastasia (1997)
animation,comedy drama,fantasy,"Hunchback of Notre Dame, The (1996)"
animation,comedy drama,fantasy,Toy Story 3 (2010)
animation,comedy drama,fantasy,Wreck-It Ralph (2012)
animation,comedy drama,fantasy,"Flight of Dragons, The (1982)"
animation,comedy drama,fantasy,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)"
animation,comedy drama,fantasy,"Ant Bully, The (2006)"
animation,comedy drama,fantasy,Hercules (1997)
animation,comedy drama,fantasy,"Powerpuff Girls, The (2002)"
animation,comedy drama,fantasy,"Rescuers, The (1977)"
animation,comedy drama,fantasy,"Iron Giant, The (1999)"
animation,comedy drama,fantasy,Trigun: Badlands Rumble (2010)
animation,comedy drama,fantasy,Mulan (1998)
animation,comedy drama,fantasy,"Rescuers Down Under, The (1990)"
animation,comedy drama,fantasy,"Christmas Carol, A (2009)"
children,comedy drama,fantasy,All Dogs Go to Heaven (1989)
children,comedy drama,fantasy,Millions (2004)
children,comedy drama,fantasy,Brave (2012)
children,comedy drama,fantasy,Pocahontas (1995)
children,comedy drama,fantasy,Pinocchio (2002)
children,comedy drama,fantasy,Babe: Pig in the City (1998)
children,comedy drama,fantasy,Help! I'm A Fish (2001)
children,comedy drama,fantasy,Mr. Magorium's Wonder Emporium (2007)
children,comedy drama,fantasy,"Princess and the Frog, The (2009)"
children,comedy drama,fantasy,Beauty and the Beast (1991)
children,comedy drama,fantasy,Anastasia (1997)
children,comedy drama,fantasy,"Hunchback of Notre Dame, The (1996)"
children,comedy drama,fantasy,Toy Story 3 (2010)
children,comedy drama,fantasy,"Flight of Dragons, The (1982)"
children,comedy drama,fantasy,Casper (1995)
children,comedy drama,fantasy,"Garbage Pail Kids Movie, The (1987)"
children,comedy drama,fantasy,Gordy (1995)
children,comedy drama,fantasy,Five Children and It (2004)
children,comedy drama,fantasy,"Ant Bully, The (2006)"
children,comedy drama,fantasy,Hercules (1997)
children,comedy drama,fantasy,"Powerpuff Girls, The (2002)"
children,comedy drama,fantasy,"Rescuers, The (1977)"
children,comedy drama,fantasy,"Iron Giant, The (1999)"
children,comedy drama,fantasy,Mulan (1998)
children,comedy drama,fantasy,"Rescuers Down Under, The (1990)"
children,comedy drama,fantasy,"Christmas Carol, A (2009)"
comedy drama,fantasy,romantic comedy,Practical Magic (1998)
comedy drama,fantasy,romantic comedy,Bruce Almighty (2003)
comedy drama,fantasy,romantic comedy,Groundhog Day (1993)
comedy drama,fantasy,romantic comedy,"Preacher's Wife, The (1996)"
comedy drama,fantasy,romantic comedy,Simone (S1m0ne) (2002)
comedy drama,fantasy,romantic comedy,L.A. Story (1991)
comedy drama,fantasy,romantic comedy,"Tempest, The (2010)"
comedy drama,fantasy,romantic comedy,Splash (1984)
comedy drama,fantasy,romantic comedy,Camelot (1967)
comedy drama,fantasy,romantic comedy,On a Clear Day You Can See Forever (1970)
comedy drama,fantasy,romantic comedy,"Family Man, The (2000)"
comedy drama,fantasy,romantic comedy,"Princess and the Frog, The (2009)"
comedy drama,fantasy,romantic comedy,No Such Thing (2001)
comedy drama,fantasy,imax,Toy Story 3 (2010)
comedy drama,fantasy,imax,"Ant Bully, The (2006)"
comedy drama,fantasy,imax,Hansel & Gretel: Witch Hunters (2013)
comedy drama,fantasy,imax,Beauty and the Beast (1991)
comedy drama,fantasy,imax,"Christmas Carol, A (2009)"
comedy drama,fantasy,musical,"Hunchback of Notre Dame, The (1996)"
comedy drama,fantasy,musical,Hercules (1997)
comedy drama,fantasy,musical,"Rescuers, The (1977)"
comedy drama,fantasy,musical,Pocahontas (1995)
comedy drama,fantasy,musical,"Preacher's Wife, The (1996)"
comedy drama,fantasy,musical,"Garbage Pail Kids Movie, The (1987)"
comedy drama,fantasy,musical,Mulan (1998)
comedy drama,fantasy,musical,O Lucky Man! (1973)
comedy drama,fantasy,musical,All Dogs Go to Heaven (1989)
comedy drama,fantasy,musical,Camelot (1967)
comedy drama,fantasy,musical,On a Clear Day You Can See Forever (1970)
comedy drama,fantasy,musical,Frozen (2013)
comedy drama,fantasy,musical,"Princess and the Frog, The (2009)"
comedy drama,fantasy,musical,Beauty and the Beast (1991)
comedy drama,fantasy,musical,Anastasia (1997)
christmas,comedy drama,fantasy,"Preacher's Wife, The (1996)"
christmas,comedy drama,fantasy,Millions (2004)
christmas,comedy drama,fantasy,Reckless (1995)
christmas,comedy drama,fantasy,"Family Man, The (2000)"
christmas,comedy drama,fantasy,"Christmas Carol, A (2009)"
comedy drama,family,fantasy,Wreck-It Ralph (2012)
comedy drama,family,fantasy,Casper (1995)
comedy drama,family,fantasy,Help! I'm A Fish (2001)
comedy drama,family,fantasy,Frozen (2013)
comedy drama,family,fantasy,Anastasia (1997)
animation,crime,fantasy,Batman: Assault on Arkham (2014)
animation,crime,fantasy,Tekkonkinkreet (Tekkon kinkurîto) (2006)
animation,crime,fantasy,"Rescuers, The (1977)"
animation,crime,fantasy,Son of Batman (2014)
animation,crime,fantasy,101 Dalmatians (One Hundred and One Dalmatians) (1961)
animation,crime,fantasy,"Rescuers Down Under, The (1990)"
animation,crime,fantasy,Cool World (1992)
animation,crime,fantasy,Cartoon All-Stars to the Rescue (1990)
animation,crime,fantasy,Who Framed Roger Rabbit? (1988)
crime,fantasy,mystery,Batman: Assault on Arkham (2014)
crime,fantasy,mystery,Sherlock Holmes: A Game of Shadows (2011)
crime,fantasy,mystery,Motorama (1991)
crime,fantasy,mystery,Unbreakable (2000)
crime,fantasy,mystery,Son of Batman (2014)
crime,fantasy,mystery,"Invisible, The (2007)"
crime,fantasy,mystery,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013)
crime,fantasy,mystery,Fantomas vs. Scotland Yard (1967)
crime,fantasy,mystery,Lost Highway (1997)
crime,fantasy,mystery,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010)
crime,fantasy,mystery,Muppets Most Wanted (2014)
crime,fantasy,mystery,Fantomas (1964)
crime,fantasy,mystery,Scoop (2006)
crime,fantasy,mystery,Who Framed Roger Rabbit? (1988)
crime,fantasy,mystery,"Hound of the Baskervilles, The (1959)"
crime,fantasy,mystery,The Stone Council (2006)
crime,fantasy,sci-fi,Sherlock Holmes: A Game of Shadows (2011)
crime,fantasy,sci-fi,Motorama (1991)
crime,fantasy,sci-fi,Unbreakable (2000)
crime,fantasy,sci-fi,Moonwalker (1988)
crime,fantasy,sci-fi,Son of Batman (2014)
crime,fantasy,sci-fi,Thunderbirds (2004)
crime,fantasy,sci-fi,Darkman (1990)
crime,fantasy,sci-fi,Franklyn (2008)
crime,fantasy,sci-fi,Hancock (2008)
crime,fantasy,sci-fi,"Hands of Orlac, The (Orlacs Hände) (1924)"
crime,fantasy,sci-fi,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001)
crime,fantasy,sci-fi,Muppets Most Wanted (2014)
crime,fantasy,sci-fi,Millions (2004)
crime,fantasy,sci-fi,"Green Hornet, The (2011)"
crime,fantasy,sci-fi,The Frame (2014)
crime,fantasy,neo-noir,Batman Forever (1995)
crime,fantasy,neo-noir,Franklyn (2008)
crime,fantasy,neo-noir,Who Framed Roger Rabbit? (1988)
crime,fantasy,neo-noir,Dead Time: Kala (2007)
crime,fantasy,neo-noir,Lost Highway (1997)
crime,fantasy,neo-noir,Batman Returns (1992)
crime,fantasy,superhero,Unbreakable (2000)
crime,fantasy,superhero,Moonwalker (1988)
crime,fantasy,superhero,Son of Batman (2014)
crime,fantasy,superhero,"Four, The (Si da ming bu) (2012)"
crime,fantasy,superhero,Batman Forever (1995)
crime,fantasy,superhero,Darkman (1990)
crime,fantasy,superhero,Hancock (2008)
crime,fantasy,superhero,Catwoman (2004)
crime,fantasy,superhero,"Green Hornet, The (2011)"
crime,fantasy,superhero,"Mask, The (1994)"
crime,fantasy,superhero,Batman Returns (1992)
crime,fantasy,superhero,Elektra (2005)
fantasy,teen,thriller,Mighty Morphin Power Rangers: The Movie (1995)
fantasy,teen,thriller,"Invisible, The (2007)"
fantasy,teen,thriller,Thunderbirds (2004)
fantasy,teen,thriller,Tamara (2005)
fantasy,teen,thriller,Final Destination 2 (2003)
fantasy,teen,thriller,Carrie (1976)
fantasy,teen,thriller,"Craft, The (1996)"
fantasy,teen,thriller,"Twilight Saga: Eclipse, The (2010)"
fantasy,teen,thriller,Fright Night (1985)
fantasy,teen,thriller,Chronicle (2012)
fantasy,teen,thriller,Twilight (2008)
fantasy,teen,thriller,"Covenant, The (2006)"
fantasy,teen,thriller,X-Men: First Class (2011)
fantasy,teen,thriller,"Twilight Saga: New Moon, The (2009)"
fantasy,teen,thriller,Ginger Snaps (2000)
fantasy,teen,thriller,Young Sherlock Holmes (1985)
fantasy,thriller,vampire,Ultraviolet (2006)
fantasy,thriller,vampire,Priest (2011)
fantasy,thriller,vampire,Night Watch (Nochnoy dozor) (2004)
fantasy,thriller,vampire,Fright Night (1985)
fantasy,thriller,vampire,"Twilight Saga: New Moon, The (2009)"
fantasy,thriller,vampire,Dracula (Bram Stoker's Dracula) (1992)
fantasy,thriller,vampire,Blade II (2002)
fantasy,thriller,vampire,Underworld: Evolution (2006)
fantasy,thriller,vampire,Van Helsing (2004)
fantasy,thriller,vampire,Abraham Lincoln: Vampire Hunter (2012)
fantasy,thriller,vampire,Blade: Trinity (2004)
fantasy,thriller,vampire,Twilight (2008)
fantasy,thriller,vampire,"Twilight Saga: Eclipse, The (2010)"
fantasy,thriller,vampire,"Lost Boys, The (1987)"
fantasy,thriller,vampire,Underworld: Awakening (2012)
fantasy,thriller,vampire,Underworld: Rise of the Lycans (2009)
fantasy,thriller,vampire,Cirque du Freak: The Vampire's Assistant (2009)
fantasy,thriller,vampire,Day Watch (Dnevnoy dozor) (2006)
fantasy,thriller,vampire,Byzantium (2012)
fantasy,thriller,vampire,Blade (1998)
fantasy,monster,thriller,Prince of Darkness (1987)
fantasy,monster,thriller,Priest (2011)
fantasy,monster,thriller,Ultraviolet (2006)
fantasy,monster,thriller,Night Watch (Nochnoy dozor) (2004)
fantasy,monster,thriller,Pumpkinhead II: Blood Wings (1994)
fantasy,monster,thriller,"Brothers Grimm, The (2005)"
fantasy,monster,thriller,Fright Night (1985)
fantasy,monster,thriller,Digging Up the Marrow (2014)
fantasy,monster,thriller,Dracula (Bram Stoker's Dracula) (1992)
fantasy,monster,thriller,Phantom of the Paradise (1974)
fantasy,monster,thriller,"Twilight Saga: New Moon, The (2009)"
fantasy,monster,thriller,Blade II (2002)
fantasy,monster,thriller,In the Mouth of Madness (1995)
fantasy,monster,thriller,Underworld: Evolution (2006)
fantasy,monster,thriller,Van Helsing (2004)
fantasy,monster,thriller,Abraham Lincoln: Vampire Hunter (2012)
fantasy,monster,thriller,The Valley of Gwangi (1969)
fantasy,monster,thriller,Attack of the Mushroom People (Matango) (1963)
fantasy,monster,thriller,Versus (2000)
fantasy,monster,thriller,Q: The Winged Serpent (1982)
fantasy,monster,thriller,Eegah (1962)
fantasy,monster,thriller,Blade (1998)
fantasy,monster,thriller,King Kong (1976)
fantasy,monster,thriller,Silent Hill (2006)
fantasy,monster,thriller,Blade: Trinity (2004)
fantasy,monster,thriller,"Twilight Saga: Eclipse, The (2010)"
fantasy,monster,thriller,Twilight (2008)
fantasy,monster,thriller,Cat People (1982)
fantasy,monster,thriller,Tales from the Darkside: The Movie (1990)
fantasy,monster,thriller,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002)
fantasy,monster,thriller,"Lost Boys, The (1987)"
fantasy,monster,thriller,Underworld: Awakening (2012)
fantasy,monster,thriller,Destroy All Monsters (Kaijû sôshingeki) (1968)
fantasy,monster,thriller,Underworld: Rise of the Lycans (2009)
fantasy,monster,thriller,Legion (2010)
fantasy,monster,thriller,Cirque du Freak: The Vampire's Assistant (2009)
fantasy,monster,thriller,"Evil Dead, The (1981)"
fantasy,monster,thriller,Red Riding Hood (2011)
fantasy,monster,thriller,Splinter (2008)
fantasy,monster,thriller,Day Watch (Dnevnoy dozor) (2006)
fantasy,monster,thriller,Skinwalkers (2007)
fantasy,monster,thriller,20 Million Miles to Earth (1957)
fantasy,monster,thriller,Ginger Snaps (2000)
fantasy,monster,thriller,Byzantium (2012)
fantasy,monster,thriller,"Island of Dr. Moreau, The (1977)"
fantasy,mystery,thriller,"Devil's Advocate, The (1997)"
fantasy,mystery,thriller,Motorama (1991)
fantasy,mystery,thriller,Unbreakable (2000)
fantasy,mystery,thriller,Rasen (1998)
fantasy,mystery,thriller,"Others, The (2001)"
fantasy,mystery,thriller,Digging Up the Marrow (2014)
fantasy,mystery,thriller,Son of Batman (2014)
fantasy,mystery,thriller,End of Days (1999)
fantasy,mystery,thriller,"Thirteenth Floor, The (1999)"
fantasy,mystery,thriller,Lost Highway (1997)
fantasy,mystery,thriller,Cronos (1993)
fantasy,mystery,thriller,Shutter (2004)
fantasy,mystery,thriller,Angel Heart (1987)
fantasy,mystery,thriller,"Ninth Gate, The (1999)"
fantasy,mystery,thriller,Superman/Batman: Public Enemies (2009)
fantasy,mystery,thriller,Hearts in Atlantis (2001)
fantasy,mystery,thriller,Sparks (2013)
fantasy,mystery,thriller,The Girl in a Swing (1988)
fantasy,mystery,thriller,"Order, The (2003)"
fantasy,mystery,thriller,"Midnight Meat Train, The (2008)"
fantasy,mystery,thriller,"Night Listener, The (2006)"
fantasy,mystery,thriller,In the Mouth of Madness (1995)
fantasy,mystery,thriller,"Maze Runner, The (2014)"
fantasy,mystery,thriller,Dead Awake (2010)
fantasy,mystery,thriller,Insidious (2010)
fantasy,mystery,thriller,Hierro (2009) 
fantasy,mystery,thriller,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969)
fantasy,mystery,thriller,Survive Style 5+ (2004)
fantasy,mystery,thriller,Justice League: The Flashpoint Paradox (2013)
fantasy,mystery,thriller,"Langoliers, The (1995)"
fantasy,mystery,thriller,"Nines, The (2007)"
fantasy,mystery,thriller,The Stone Council (2006)
fantasy,mystery,thriller,"Man Who Haunted Himself, The (1970)"
fantasy,mystery,thriller,"Illusionist, The (2006)"
fantasy,mystery,thriller,"Invisible, The (2007)"
fantasy,mystery,thriller,"Evil Dead, The (1981)"
fantasy,mystery,thriller,Dagon (2001)
fantasy,mystery,thriller,Stir of Echoes (1999)
fantasy,mystery,thriller,Gemini (Sôseiji) (1999)
fantasy,mystery,thriller,Phenomena (a.k.a. Creepers) (1985)
fantasy,mystery,thriller,Dark Water (Honogurai mizu no soko kara) (2002)
fantasy,mystery,thriller,Donnie Darko (2001)
fantasy,mystery,thriller,Night Watch (Nochnoy dozor) (2004)
fantasy,mystery,thriller,Pulse (2006)
fantasy,mystery,thriller,Muppets Most Wanted (2014)
fantasy,mystery,thriller,"Nightmare on Elm Street, A (2010)"
fantasy,mystery,thriller,Interstate 60 (2002)
fantasy,mystery,thriller,Dark Forces (Harlequin) (1980)
fantasy,mystery,thriller,Ringu (Ring) (1998)
fantasy,mystery,thriller,Megiddo: The Omega Code 2 (2001)
fantasy,mystery,thriller,"Mothman Prophecies, The (2002)"
fantasy,mystery,thriller,Antichrist (2009)
fantasy,mystery,thriller,It (1990)
fantasy,mystery,thriller,Odd Thomas (2013)
fantasy,mystery,thriller,Lady in the Water (2006)
fantasy,mystery,thriller,Premonition (2007)
fantasy,mystery,thriller,"Last Wave, The (1977)"
fantasy,mystery,thriller,Race to Witch Mountain (2009)
fantasy,mystery,thriller,Red Riding Hood (2011)
fantasy,mystery,thriller,Fantomas vs. Scotland Yard (1967)
fantasy,mystery,thriller,Something Wicked This Way Comes (1983)
fantasy,mystery,thriller,"Prophecy, The (1995)"
fantasy,mystery,thriller,Viy (2014)
fantasy,mystery,thriller,"Haunting, The (1999)"
fantasy,mystery,thriller,Batman: Assault on Arkham (2014)
fantasy,mystery,thriller,Heartless (2009)
fantasy,mystery,thriller,Van Helsing (2004)
fantasy,mystery,thriller,9 (2009)
fantasy,mystery,thriller,Desperation (2006)
fantasy,mystery,thriller,"Prestige, The (2006)"
fantasy,mystery,thriller,Fantomas (1964)
fantasy,mystery,thriller,Hansel & Gretel (2007)
fantasy,mystery,thriller,Dragonfly (2002)
fantasy,mystery,thriller,Young Sherlock Holmes (1985)
fantasy,mystery,thriller,Doodlebug (1997)
fantasy,mystery,thriller,Sherlock Holmes: A Game of Shadows (2011)
fantasy,mystery,thriller,Julia and Julia (Giulia e Giulia) (1987)
fantasy,mystery,thriller,Faust (1994)
fantasy,mystery,thriller,Slipstream (2007)
fantasy,mystery,thriller,"Dyatlov Pass Incident, The (Devil's Pass) (2013)"
fantasy,sci-fi,thriller,Motorama (1991)
fantasy,sci-fi,thriller,Unbreakable (2000)
fantasy,sci-fi,thriller,Videodrome (1983)
fantasy,sci-fi,thriller,Captain America (1990)
fantasy,sci-fi,thriller,"Adjustment Bureau, The (2011)"
fantasy,sci-fi,thriller,Phantom of the Paradise (1974)
fantasy,sci-fi,thriller,Blade II (2002)
fantasy,sci-fi,thriller,"Stepford Wives, The (2004)"
fantasy,sci-fi,thriller,"Host, The (2013)"
fantasy,sci-fi,thriller,Son of Batman (2014)
fantasy,sci-fi,thriller,X2: X-Men United (2003)
fantasy,sci-fi,thriller,Attack of the Mushroom People (Matango) (1963)
fantasy,sci-fi,thriller,She Creature (Mermaid Chronicles Part 1: She Creature) (2001)
fantasy,sci-fi,thriller,King Kong (1976)
fantasy,sci-fi,thriller,Aelita: The Queen of Mars (Aelita) (1924)
fantasy,sci-fi,thriller,The Butterfly Effect 3: Revelations (2009)
fantasy,sci-fi,thriller,"Thirteenth Floor, The (1999)"
fantasy,sci-fi,thriller,Destroy All Monsters (Kaijû sôshingeki) (1968)
fantasy,sci-fi,thriller,Twilight Zone: The Movie (1983)
fantasy,sci-fi,thriller,The Butterfly Effect (2004)
fantasy,sci-fi,thriller,Chronicle (2012)
fantasy,sci-fi,thriller,20 Million Miles to Earth (1957)
fantasy,sci-fi,thriller,Sparks (2013)
fantasy,sci-fi,thriller,Left Behind: The Movie (2000)
fantasy,sci-fi,thriller,Left Behind (2014)
fantasy,sci-fi,thriller,This Is the End (2013)
fantasy,sci-fi,thriller,Prince of Darkness (1987)
fantasy,sci-fi,thriller,Priest (2011)
fantasy,sci-fi,thriller,Ultraviolet (2006)
fantasy,sci-fi,thriller,"Order, The (2003)"
fantasy,sci-fi,thriller,Puppet Master II (1991)
fantasy,sci-fi,thriller,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001)
fantasy,sci-fi,thriller,Appleseed (Appurushîdo) (2004)
fantasy,sci-fi,thriller,Mighty Morphin Power Rangers: The Movie (1995)
fantasy,sci-fi,thriller,"Maze Runner, The (2014)"
fantasy,sci-fi,thriller,If Only (2004)
fantasy,sci-fi,thriller,Q: The Winged Serpent (1982)
fantasy,sci-fi,thriller,Chicken Little (2005)
fantasy,sci-fi,thriller,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969)
fantasy,sci-fi,thriller,Blade: Trinity (2004)
fantasy,sci-fi,thriller,Justice League: The Flashpoint Paradox (2013)
fantasy,sci-fi,thriller,"Langoliers, The (1995)"
fantasy,sci-fi,thriller,"Hunger Games, The (2012)"
fantasy,sci-fi,thriller,"Nines, The (2007)"
fantasy,sci-fi,thriller,Paradox (2010)
fantasy,sci-fi,thriller,Splinter (2008)
fantasy,sci-fi,thriller,Frequency (2000)
fantasy,sci-fi,thriller,"Island of Dr. Moreau, The (1977)"
fantasy,sci-fi,thriller,"Philosophers, The (After The Dark) (2013)"
fantasy,sci-fi,thriller,Mega Piranha (2010)
fantasy,sci-fi,thriller,Donnie Darko (2001)
fantasy,sci-fi,thriller,Night Watch (Nochnoy dozor) (2004)
fantasy,sci-fi,thriller,Pulse (2006)
fantasy,sci-fi,thriller,Muppets Most Wanted (2014)
fantasy,sci-fi,thriller,Interstate 60 (2002)
fantasy,sci-fi,thriller,Altered States (1980)
fantasy,sci-fi,thriller,Batman & Robin (1997)
fantasy,sci-fi,thriller,Screamers (1995)
fantasy,sci-fi,thriller,Darkman (1990)
fantasy,sci-fi,thriller,X-Men: First Class (2011)
fantasy,sci-fi,thriller,Megiddo: The Omega Code 2 (2001)
fantasy,sci-fi,thriller,"Substitute, The (Vikaren) (2007)"
fantasy,sci-fi,thriller,Franklyn (2008)
fantasy,sci-fi,thriller,Spawn (1997)
fantasy,sci-fi,thriller,Looney Tunes: Back in Action (2003)
fantasy,sci-fi,thriller,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002)
fantasy,sci-fi,thriller,Memories (Memorîzu) (1995)
fantasy,sci-fi,thriller,Premonition (2007)
fantasy,sci-fi,thriller,Phantasm II (1988)
fantasy,sci-fi,thriller,Man of Steel (2013)
fantasy,sci-fi,thriller,X-Men: The Last Stand (2006)
fantasy,sci-fi,thriller,"Last Wave, The (1977)"
fantasy,sci-fi,thriller,Race to Witch Mountain (2009)
