genre,movie
fantasy,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999)
fantasy,"Mists of Avalon, The (2001)"
fantasy,Spiral (2000)
fantasy,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
fantasy,Gojoe: Spirit War Chronicle (Gojo reisenki: Gojoe) (2000)
fantasy,Dagon (2001)
fantasy,Electric Dragon 80.000 V (2001)
fantasy,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack) (2001)"
fantasy,Nothing (2003)
fantasy,Immortel (ad vitam) (Immortal) (2004)
fantasy,Cremaster 3 (2002)
fantasy,Lemony Snicket's A Series of Unfortunate Events (2004)
fantasy,"Cat Returns, The (Neko no ongaeshi) (2002)"
fantasy,Vampire Effect (The Twins Effect) (Chin gei bin) (2003)
fantasy,Ginger Snaps Back: The Beginning (2004)
fantasy,Inuyasha the Movie: The Castle Beyond the Looking Glass (2002)
fantasy,Millions (2004)
fantasy,"Saddest Music in the World, The (2003)"
fantasy,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003)
fantasy,"Day Without a Mexican, A (2004)"
fantasy,Casshern (2004)
fantasy,Hellraiser: Inferno (2000)
fantasy,Charlie and the Chocolate Factory (2005)
fantasy,"Life Aquatic with Steve Zissou, The (2004)"
fantasy,Fat Albert (2004)
fantasy,Wizards (1977)
fantasy,Appleseed (Appurushîdo) (2004)
fantasy,"Many Adventures of Winnie the Pooh, The (1977)"
fantasy,Pippi in the South Seas (Pippi Långstrump på de sju haven) (1970)
fantasy,Pippi on the Run (På rymmen med Pippi Långstrump) (1970)
fantasy,Elektra (2005)
fantasy,Beastmaster 2: Through the Portal of Time (1991)
fantasy,I Married a Witch (1942)
fantasy,Magic in the Water (1995)
fantasy,Alice in Wonderland (1999)
fantasy,Double Dragon (1994)
fantasy,Mac and Me (1988)
fantasy,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
fantasy,Steamboy (Suchîmubôi) (2004)
fantasy,Pooh's Heffalump Movie (2005)
fantasy,Constantine (2005)
fantasy,Son of the Mask (2005)
fantasy,Night Watch (Nochnoy dozor) (2004)
fantasy,Topper Returns (1941)
fantasy,"Five People You Meet in Heaven, The (2004)"
fantasy,"ChubbChubbs!, The (2002)"
fantasy,Dragonworld (1994)
fantasy,Curse of the Demon (Night of the Demon) (1957)
fantasy,Gory Gory Hallelujah (2003)
fantasy,Robots (2005)
fantasy,Godzilla vs. The Sea Monster (Gojira-Ebira-Mosura: Nankai no daiketto) (1966)
fantasy,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993)
fantasy,God Is Brazilian (Deus É Brasileiro) (2003)
fantasy,Once Upon a Forest (1993)
fantasy,"Snow Queen, The (Lumikuningatar) (1986)"
fantasy,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)"
fantasy,Finian's Rainbow (1968)
fantasy,Attack of the Mushroom People (Matango) (1963)
fantasy,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)"
fantasy,"Touch of Zen, A (Xia nu) (1971)"
fantasy,Zu: Warriors from the Magic Mountain (Xin shu shan jian ke) (1983)
fantasy,Memories (Memorîzu) (1995)
fantasy,Arabian Nights (Il fiore delle mille e una notte) (1974)
fantasy,Vincent (1982)
fantasy,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)"
fantasy,Boccaccio '70 (1962)
fantasy,Rouge (Yin ji kau) (1988)
fantasy,Miracle in Milan (Miracolo a Milano) (1951)
fantasy,Onmyoji (Onmyoji: The Yin Yang Master) (2001)
fantasy,On Borrowed Time (1939)
fantasy,Vampire Hunter D (1985)
fantasy,DuckTales: The Movie - Treasure of the Lost Lamp (1990)
fantasy,Star Wars: Episode III - Revenge of the Sith (2005)
fantasy,Death Takes a Holiday (1934)
fantasy,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)"
fantasy,Aragami (2003)
fantasy,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004)
fantasy,Herbie: Fully Loaded (2005)
fantasy,Bewitched (2005)
fantasy,"I Inside, The (2004)"
fantasy,Fantastic Four (2005)
fantasy,Sky High (2005)
fantasy,"Three Stooges Meet Hercules, The (1962)"
fantasy,She Creature (Mermaid Chronicles Part 1: She Creature) (2001)
fantasy,Teen Witch (1989)
fantasy,Cast A Deadly Spell (1991)
fantasy,Dreamchild (1985)
fantasy,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999)
fantasy,Strings (2004)
fantasy,Valiant (2005)
fantasy,"Brothers Grimm, The (2005)"
fantasy,They Came Back (Les Revenants) (2004)
fantasy,Just Like Heaven (2005)
fantasy,Born in Flames (1983)
fantasy,Come Drink with Me (Da zui xia) (1966)
fantasy,Survive Style 5+ (2004)
fantasy,Corpse Bride (2005)
fantasy,Final Fantasy VII: Advent Children (2004)
fantasy,MirrorMask (2005)
fantasy,Innocence (2004)
fantasy,Münchhausen (1943)
fantasy,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
fantasy,Beowulf & Grendel (2005)
fantasy,Valerie and Her Week of Wonders (Valerie a týden divu) (1970)
fantasy,Angels in America (2003)
fantasy,Left Behind: World at War (2005)
fantasy,"Great Yokai War, The (Yôkai daisensô) (2005)"
fantasy,"Adventures of Prince Achmed, The (Abenteuer des Prinzen Achmed, Die) (1926)"
fantasy,Chicken Little (2005)
fantasy,"House That Dripped Blood, The (1971)"
fantasy,"Gorgon, The (1964)"
fantasy,Harry Potter and the Goblet of Fire (2005)
fantasy,Zathura (2005)
fantasy,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)"
fantasy,King Kong (2005)
fantasy,"Promise, The (Wu ji) (2005)"
fantasy,"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)"
fantasy,Paheli (2005)
fantasy,She (1935)
fantasy,7 Faces of Dr. Lao (1964)
fantasy,BloodRayne (2005)
fantasy,Last Holiday (2006)
fantasy,Hoodwinked! (2005)
fantasy,Underworld: Evolution (2006)
fantasy,Casper Meets Wendy (1998)
fantasy,Hellraiser: Hellseeker (2002)
fantasy,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu) (1967)
fantasy,"Bird People in China, The (Chûgoku no chôjin) (1998)"
fantasy,Nanny McPhee (2005)
fantasy,Orfeu (1999)
fantasy,Troll (1986)
fantasy,Tamara (2005)
fantasy,Ultraviolet (2006)
fantasy,Just My Luck (2006)
fantasy,Pulse (2006)
fantasy,Ice Age 2: The Meltdown (2006)
fantasy,Shinobi: Heart Under Blade (2005)
fantasy,Five Children and It (2004)
fantasy,Aquamarine (2006)
fantasy,Leprechaun 2 (1994)
fantasy,Leprechaun 3 (1995)
fantasy,Leprechaun 4: In Space (1997)
fantasy,"Shaggy Dog, The (2006)"
fantasy,Resurrection (1980)
fantasy,"Brothers Lionheart, The (Bröderna Lejonhjärta) (1977)"
fantasy,Santa's Slay (2005)
fantasy,"Curse of the Werewolf, The (1961)"
fantasy,Shutter (2004)
fantasy,Pinocchio and the Emperor of the Night (1987)
fantasy,"Wild, The (2006)"
fantasy,Silent Hill (2006)
fantasy,"Nibelungen: Siegfried, Die (1924)"
fantasy,"Nibelungen: Kriemhild's Revenge, Die (Die Nibelungen: Kriemhilds Rache) (1924)"
fantasy,X-Men: The Last Stand (2006)
fantasy,Sinbad of the Seven Seas (1989)
fantasy,"Lake House, The (2006)"
fantasy,Click (2006)
fantasy,Pirates of the Caribbean: Dead Man's Chest (2006)
fantasy,Lady in the Water (2006)
fantasy,My Super Ex-Girlfriend (2006)
fantasy,"Nightmare Castle (Amanti d'oltretomba) (Lovers from Beyond the Tomb) (Faceless Monster, The) (1965)"
fantasy,Drawing Restraint 9 (2005)
fantasy,Rock 'n' Roll Nightmare (1987)
fantasy,"Thief Lord, The (2006)"
fantasy,Monster House (2006)
fantasy,Scoop (2006)
fantasy,Night at the Museum (2006)
fantasy,Stranger than Fiction (2006)
fantasy,Loch Ness (1996)
fantasy,"Ant Bully, The (2006)"
fantasy,Warning Shadows (Schatten - Eine nächtliche Halluzination) (1923)
fantasy,"Night Listener, The (2006)"
fantasy,Zoom (2006)
fantasy,"Tom, Dick and Harry (1941)"
fantasy,Mind Game (2004)
fantasy,"Swordsman II (Legend of the Swordsman, The) (Xiao ao jiang hu zhi: Dong Fang Bu Bai) (1992)"
fantasy,Tideland (2005)
fantasy,Cabin in the Sky (1943)
fantasy,"Illusionist, The (2006)"
fantasy,Blithe Spirit (1945)
fantasy,"Red Balloon, The (Ballon rouge, Le) (1956)"
fantasy,Angel-A (2005)
fantasy,"Icicle Thief, The (Ladri di saponette) (1989)"
fantasy,Ronja Robbersdaughter (Ronja Rövardotter) (1984)
fantasy,"Covenant, The (2006)"
fantasy,"Fountain, The (2006)"
fantasy,"Science of Sleep, The (La science des rêves) (2006)"
fantasy,Everyone's Hero (2006)
fantasy,Wonder Man (1945)
fantasy,"Pan's Labyrinth (Laberinto del fauno, El) (2006)"
fantasy,Dante's Inferno (1935)
fantasy,"Prestige, The (2006)"
fantasy,Jade Warrior (Jadesoturi) (2006)
fantasy,Perfume: The Story of a Murderer (2006)
fantasy,"Santa Clause 3: The Escape Clause, The (2006)"
fantasy,Celine and Julie Go Boating (Celine et Julie vont en bateau) (1974)
fantasy,Doc Savage: The Man of Bronze (1975)
fantasy,She (1965)
fantasy,Charlotte's Web (2006)
fantasy,Eragon (2006)
fantasy,Fur: An Imaginary Portrait of Diane Arbus (2006)
fantasy,"Myth, The (San wa) (2005)"
fantasy,Lost Horizon (1973)
fantasy,DOA: Dead or Alive (2006)
fantasy,"Bothersome Man, The (Brysomme mannen, Den) (2006)"
fantasy,Happily N'Ever After (2007)
fantasy,Arthur and the Invisibles (2007)
fantasy,Legend of the Black Scorpion (a.k.a. The Banquet) (Ye yan) (2006)
fantasy,"Testament of Orpheus, The (Testament d'Orphée) (1960)"
fantasy,Bridge to Terabithia (2007)
fantasy,"Blood of a Poet, The (Sang d'un poète, Le) (1930)"
fantasy,House (Hausu) (1977)
fantasy,Neverwas (2005)
fantasy,Blood and Chocolate (2007)
fantasy,Izo (2004)
fantasy,"Point, The (1971)"
fantasy,The Odyssey (1997)
fantasy,Ghost Rider (2007)
fantasy,"""Great Performances"" Cats (1998)"
fantasy,"Canterbury Tales, The (I racconti di Canterbury) (1972)"
fantasy,Meshes of the Afternoon (1943)
fantasy,"Lathe of Heaven, The (1980)"
fantasy,Atlantis: Milo's Return (2003) 
fantasy,300 (2007)
fantasy,"Last Mimzy, The (2007)"
fantasy,Premonition (2007)
fantasy,TMNT (Teenage Mutant Ninja Turtles) (2007)
fantasy,Meet the Robinsons (2007)
fantasy,How the Grinch Stole Christmas! (1966)
fantasy,Pathfinder (2007)
fantasy,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)
fantasy,"Invisible, The (2007)"
fantasy,Tales from Earthsea (Gedo Senki) (2006)
fantasy,"Adventures of Mark Twain, The (1986)"
fantasy,Day Watch (Dnevnoy dozor) (2006)
fantasy,Desperation (2006)
fantasy,Shrek the Third (2007)
fantasy,Pirates of the Caribbean: At World's End (2007)
fantasy,"Librarian: Return to King Solomon's Mines, The (2006)"
fantasy,"Librarian: Quest for the Spear, The (2004)"
fantasy,Godzilla and Mothra: The Battle for Earth (Gojira vs. Mosura) (1992)
fantasy,Godzilla vs. Destroyah (Gojira vs. Desutoroiâ) (1995) 
fantasy,"Legend of Sleepy Hollow, The (1980)"
fantasy,Starcrash (a.k.a. Star Crash) (1978)
fantasy,Fantastic Four: Rise of the Silver Surfer (2007)
fantasy,"Blue Bird, The (1940)"
fantasy,Alice in Wonderland (1985)
fantasy,O Lucky Man! (1973)
fantasy,Evan Almighty (2007)
fantasy,Harry Potter and the Order of the Phoenix (2007)
fantasy,Re-cycle (Gwai wik) (2006)
fantasy,Across the Universe (2007)
fantasy,Brand Upon the Brain! (2006)
fantasy,"Piano Tuner of Earthquakes, The (2005)"
fantasy,Stardust (2007)
fantasy,Skinwalkers (2007)
fantasy,Underdog (2007)
fantasy,Jack the Giant Killer (1962)
fantasy,"Last Legion, The (2007)"
fantasy,"Nines, The (2007)"
fantasy,"Good Night, The (2007)"
fantasy,My Winnipeg (2007)
fantasy,Tekkonkinkreet (Tekkon kinkurîto) (2006)
fantasy,"Seeker: The Dark Is Rising, The (2007)"
fantasy,Gemini (Sôseiji) (1999)
fantasy,Valhalla (1986)
fantasy,Citizen Dog (Mah nakorn) (2004)
fantasy,Azur & Asmar (Azur et Asmar) (2006)
fantasy,Fred Claus (2007)
fantasy,Beowulf (2007)
fantasy,Mr. Magorium's Wonder Emporium (2007)
fantasy,Enchanted (2007)
fantasy,"Golden Compass, The (2007)"
fantasy,Alvin and the Chipmunks (2007)
fantasy,Between Two Worlds (1944)
fantasy,Allegro (2005)
fantasy,Wristcutters: A Love Story (2006)
fantasy,Sweeney Todd: The Demon Barber of Fleet Street (2007)
fantasy,W.R.: Mysteries of the Organism  (1971)
fantasy,"Water Horse: Legend of the Deep, The (2007)"
fantasy,Savages (1972)
fantasy,Santa Claus Conquers the Martians (1964)
fantasy,D-War (Dragon Wars) (2007)
fantasy,In the Name of the King: A Dungeon Siege Tale (2008)
fantasy,Over Her Dead Body (2008)
fantasy,Hellboy II: The Golden Army (2008)
fantasy,Thunder Rock (1942)
fantasy,Already Dead (2007)
fantasy,"Spiderwick Chronicles, The (2008)"
fantasy,Il Mare (Siworae) (2000)
fantasy,"10,000 BC (2008)"
fantasy,Penelope (2006)
fantasy,Justice League: The New Frontier (2008) 
fantasy,Tropical Malady (Sud pralad) (2004)
fantasy,Slipstream (2007)
fantasy,Youth Without Youth (2007)
fantasy,"Aerial, The (La antena) (2007)"
fantasy,Nim's Island (2008)
fantasy,"Forbidden Kingdom, The (2008)"
fantasy,"Fall, The (2006)"
fantasy,Stargate: The Ark of Truth (2008)
fantasy,"Chronicles of Narnia: Prince Caspian, The (2008)"
fantasy,Allan Quatermain and the Temple of Skulls (2008)
fantasy,"Lost World, The (1960)"
fantasy,Hancock (2008)
fantasy,Bambi 2 (2006)
fantasy,Frosty the Snowman (1969)
fantasy,Dark Floors (2008)
fantasy,Journey to the Center of the Earth (2008)
fantasy,"Machine Girl, The (Kataude mashin gâru) (2008)"
fantasy,"Substitute, The (Vikaren) (2007)"
fantasy,Stargate: Continuum (2008)
fantasy,"Little Mermaid 2: Return to the Sea, The (2000)"
fantasy,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) (2008)"
fantasy,Hogfather (Terry Pratchett's Hogfather) (2006)
fantasy,"Mummy: Tomb of the Dragon Emperor, The (2008)"
fantasy,"Midnight Meat Train, The (2008)"
fantasy,Bathory (2008)
fantasy,Let the Right One In (Låt den rätte komma in) (2008)
fantasy,Fly Me to the Moon (2008)
fantasy,"Mother of Tears: The Third Mother (Terza madre, La) (2007)"
fantasy,"Spirit, The (2008)"
fantasy,Ghost Town (2008)
fantasy,"Crow, The: Wicked Prayer (2005)"
fantasy,"Tulse Luper Suitcases, Part 1: The Moab Story, The (2003)"
fantasy,FLCL (2000)
fantasy,City of Ember (2008)
fantasy,"American Carol, An (2008)"
fantasy,"Deux mondes, Les (2007)"
fantasy,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008)
fantasy,Black Moon (1975)
fantasy,Futurama: Bender's Game (2008)
fantasy,Tin Man (2007)
fantasy,Happily Ever After (1993)
fantasy,Cinderella (1997)
fantasy,Krabat (2008)
fantasy,Christmas Story (Joulutarina) (2007)
fantasy,The Island (2006)
fantasy,Splinter (2008)
fantasy,Twilight (2008)
fantasy,Igor (2008)
fantasy,Dinotopia (2002)
fantasy,Shrek the Halls (2007)
fantasy,"Blue Light, The (Blaue Licht, Das) (1932)"
fantasy,Dean Spanley (2008)
fantasy,Delgo (2008)
fantasy,Sword of the Stranger (Sutorejia: Mukô hadan) (2007)
fantasy,Seven Pounds (2008)
fantasy,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)"
fantasy,"Curious Case of Benjamin Button, The (2008)"
fantasy,Bedtime Stories (2008)
fantasy,Chandu the Magician (1932)
fantasy,Ponyo (Gake no ue no Ponyo) (2008)
fantasy,Earthsea (Legend of Earthsea) (2004)
fantasy,"Dungeonmaster, The (1985)"
fantasy,"Tale of Despereaux, The (2008)"
fantasy,"Gamers, The: Dorkness Rising (2008)"
fantasy,Fire and Ice (2008)
fantasy,Underworld: Rise of the Lycans (2009)
fantasy,Inkheart (2008)
fantasy,Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979)
fantasy,Repo! The Genetic Opera (2008)
fantasy,Outlander (2008)
fantasy,Coraline (2009)
fantasy,Dead Like Me: Life After Death (2009)
fantasy,Comet in Moominland (1992)
fantasy,Rock-A-Doodle (1991)
fantasy,Sita Sings the Blues (2008)
fantasy,The Butterfly Effect 3: Revelations (2009)
fantasy,Dragonball Evolution (2009)
fantasy,"Exterminating Angels, The (anges exterminateurs, Les) (2006)"
fantasy,17 Again (2009)
fantasy,Knights of Bloodsteel (2009)
fantasy,Night at the Museum: Battle of the Smithsonian (2009)
fantasy,Were the World Mine (2008)
fantasy,Rhinoceros (1974)
fantasy,Up (2009)
fantasy,Antichrist (2009)
fantasy,Ricky Rapper (Risto Räppääjä) (2008)
fantasy,Special (2006)
fantasy,Land of the Lost (2009)
fantasy,Imagine That (2009)
fantasy,Big Man Japan (Dai-Nihonjin) (2007)
fantasy,Year One (2009)
fantasy,"Land That Time Forgot, The (1975)"
fantasy,Phoebe in Wonderland (2008)
fantasy,Ghosts of Girlfriends Past (2009)
fantasy,Ice Age: Dawn of the Dinosaurs (2009)
fantasy,Resan Till Melonia (1989)
fantasy,Night of the Living Dead 3D (2006)
fantasy,"Dirt Bike Kid, The (1985)"
fantasy,Ranma ½: Nihao My Concubine (Ranma ½: Kessen Tôgenkyô! Hanayome o torimodose!!) (1992)
fantasy,"Librarian, The: The Curse of the Judas Chalice (2008)"
fantasy,The Inhabited Island (2008)
fantasy,Franklyn (2008)
fantasy,Harry Potter and the Half-Blood Prince (2009)
fantasy,"Corridors of Time: The Visitors II, The (Couloirs du temps: Les visiteurs 2, Les) (1998)"
fantasy,"Imaginarium of Doctor Parnassus, The (2009)"
fantasy,Aliens in the Attic (2009)
fantasy,Race to Witch Mountain (2009)
fantasy,"Age of Ignorance, The (a.k.a. Days of Darkness) (L'âge des ténèbres) (2007)"
fantasy,Lost in Austen (2008)
fantasy,Je suis né d'une cigogne (1999)
fantasy,"Time Traveler's Wife, The (2009)"
fantasy,G-Force (2009)
fantasy,If Only (2004)
fantasy,"Secret of Moonacre, The (2008)"
fantasy,Troll 2 (1990)
fantasy,9 (2009)
fantasy,Green Lantern: First Flight (2009)
fantasy,Peter Ibbetson (1935)
fantasy,Skellig (2009)
fantasy,"Hunt For Gollum, The (2009)"
fantasy,Cloudy with a Chance of Meatballs (2009)
fantasy,Hellraiser: Deader (2005)
fantasy,"Forever, Darling (1956)"
fantasy,"3 Worlds of Gulliver, The (1960)"
fantasy,Ink (2009)
fantasy,Down to the Cellar (Do pivnice) (1983)
fantasy,Yatterman (Yattâman) (2009)
fantasy,"Invention of Lying, The (2009)"
fantasy,"Life is a Bed of Roses (Vie est un roman, La) (1983)"
fantasy,"Tales of Hoffmann, The (1951)"
fantasy,Where the Wild Things Are (2009)
fantasy,India Song (1975)
fantasy,Shorts (2009)
fantasy,Dragonquest (2009)
fantasy,Aelita: The Queen of Mars (Aelita) (1924)
fantasy,Dimensions of Dialogue (Moznosti dialogu) (1982)
fantasy,Darkness/Light/Darkness (Tma/Svetlo/Tma) (1989)
fantasy,Ryan (2004)
fantasy,Twilight of the Ice Nymphs (1997)
fantasy,Cirque du Freak: The Vampire's Assistant (2009)
fantasy,"Pebble and the Penguin, The (1995)"
fantasy,"Christmas Carol, A (2009)"
fantasy,Partly Cloudy (2009)
fantasy,"Rocks (Rad, Das) (2003)"
fantasy,Goemon (2009)
fantasy,"Twilight Saga: New Moon, The (2009)"
fantasy,Brightness (Yeelen) (1987)
fantasy,Printed Rainbow (2006)
fantasy,Mickey's Once Upon a Christmas (1999)
fantasy,"Lovely Bones, The (2009)"
fantasy,"Princess and the Frog, The (2009)"
fantasy,Snow White (1916)
fantasy,Donkey Xote (2007)
fantasy,Alice (2009)
fantasy,Alvin and the Chipmunks: The Squeakquel (2009)
fantasy,Uncertainty (2009)
fantasy,Looking for Eric (2009)
fantasy,"Minion, The (1998)"
fantasy,"Man, Woman and Beast (L'uomo la donna e la bestia) (1977)"
fantasy,Dead Time: Kala (2007)
fantasy,Dragon Hunters (Chasseurs de dragons) (2008)
fantasy,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)
fantasy,"Rudolph, the Red-Nosed Reindeer (1964)"
fantasy,"Dennis the Menace Christmas, A (2007)"
fantasy,Legion (2010)
fantasy,Wicked City (Yôjû toshi) (1987)
fantasy,Dante's Inferno Animated (2010)
fantasy,Four Eyed Monsters (2005)
fantasy,"Hands of Orlac, The (Orlacs Hände) (1924)"
fantasy,Me and Him (Ich und Er) (1988)
fantasy,Ondine (2009)
fantasy,Percy Jackson & the Olympians: The Lightning Thief (2010)
fantasy,"Secret of Kells, The (2009)"
fantasy,Mysterious Island (2005)
fantasy,Tom Thumb (1958)
fantasy,Tooth Fairy (2010)
fantasy,Alice in Wonderland (2010)
fantasy,Dorian Gray (2009)
fantasy,"Devil's Eye, The (Djävulens öga) (1960)"
fantasy,"Wrestler, The (Painija) (1985)"
